product_id,title,category,brand,price,avg_rating,num_reviews,description,sales_rank
B000009297,Product Title 9297,Sports,Brand_8,237.96,1.4,38,This is a great product in category Electronics,80550
B000009298,Product Title 9298,Clothing,Brand_18,266.29,3.3,51,This is a great product in category Electronics,67594
B000009299,Product Title 9299,Books,Brand_14,187.72,1.5,47,This is a great product in category Sports,31495
B000009300,Product Title 9300,Home,Brand_15,118.66,1.8,57,This is a great product in category Clothing,89346
B000009301,Product Title 9301,Electronics,Brand_1,201.75,4.6,56,This is a great product in category Books,51478
B000009302,Product Title 9302,Home,Brand_18,59.17,5.0,58,This is a great product in category Movies,68741
B000009303,Product Title 9303,Electronics,Brand_18,140.6,3.2,57,This is a great product in category Clothing,26563
B000009304,Product Title 9304,Music,Brand_4,155.21,3.5,55,This is a great product in category Sports,79045
B000009305,Product Title 9305,Movies,Brand_8,36.82,4.2,50,This is a great product in category Movies,86584
B000009306,Product Title 9306,Books,Nike,15.95,3.8,50,This is a great product in category Movies,90589
B000009307,Product Title 9307,Books,Sony,226.52,1.7,57,This is a great product in category Home,2246
B000009308,Product Title 9308,Music,Brand_0,163.19,2.6,49,This is a great product in category Movies,89412
B000009309,Product Title 9309,Electronics,Amazon,103.67,3.1,58,This is a great product in category Books,2532
B000009310,Product Title 9310,Clothing,Microsoft,134.54,2.4,58,This is a great product in category Sports,70841
B000009311,Product Title 9311,Sports,Brand_7,287.55,1.7,59,This is a great product in category Sports,22037
B000009312,Product Title 9312,Home,Nike,119.15,3.9,52,This is a great product in category Movies,77903
B000009313,Product Title 9313,Music,Brand_13,36.41,1.8,55,This is a great product in category Books,32795
B000009314,Product Title 9314,Movies,Brand_3,142.29,2.0,58,This is a great product in category Clothing,73043
B000009315,Product Title 9315,Music,Sony,196.52,2.1,58,This is a great product in category Home,45803
B000009316,Product Title 9316,Home,Brand_10,9.55,1.6,55,This is a great product in category Clothing,79811
B000009317,Product Title 9317,Home,Brand_16,103.7,4.4,44,This is a great product in category Electronics,92636
B000009318,Product Title 9318,Movies,Brand_7,121.68,3.4,59,This is a great product in category Clothing,32470
B000009319,Product Title 9319,Movies,Brand_10,142.32,4.3,48,This is a great product in category Electronics,49523
B000009320,Product Title 9320,Books,Brand_12,94.69,3.0,53,This is a great product in category Books,26993
B000009321,Product Title 9321,Home,Brand_5,202.07,3.1,30,This is a great product in category Movies,87750
B000009322,Product Title 9322,Sports,Sony,283.73,3.5,56,This is a great product in category Electronics,77815
B000009323,Product Title 9323,Sports,Amazon,274.71,2.5,53,This is a great product in category Sports,32223
B000009324,Product Title 9324,Electronics,Brand_14,201.32,3.0,50,This is a great product in category Movies,62149
B000009325,Product Title 9325,Music,Brand_10,155.01,3.2,49,This is a great product in category Movies,92173
B000009326,Product Title 9326,Movies,Brand_6,248.78,4.8,46,This is a great product in category Music,23153
B000009327,Product Title 9327,Books,Sony,251.76,4.5,56,This is a great product in category Movies,78434
B000009328,Product Title 9328,Sports,Microsoft,249.88,1.5,56,This is a great product in category Music,26418
B000009329,Product Title 9329,Clothing,Brand_19,52.4,1.2,45,This is a great product in category Electronics,9866
B000009330,Product Title 9330,Books,Brand_16,13.47,3.7,45,This is a great product in category Sports,63720
B000009331,Product Title 9331,Books,Brand_17,295.05,1.2,61,This is a great product in category Sports,26796
B000009332,Product Title 9332,Sports,Brand_8,288.13,1.2,43,This is a great product in category Clothing,72149
B000009333,Product Title 9333,Clothing,Brand_14,171.92,1.6,49,This is a great product in category Movies,14117
B000009334,Product Title 9334,Electronics,Brand_13,297.95,2.4,57,This is a great product in category Movies,38180
B000009335,Product Title 9335,Sports,Brand_4,232.53,2.7,44,This is a great product in category Home,53176
B000009336,Product Title 9336,Clothing,Brand_12,158.1,3.1,42,This is a great product in category Movies,1628
B000009337,Product Title 9337,Books,Brand_10,120.45,5.0,51,This is a great product in category Clothing,77005
B000009338,Product Title 9338,Clothing,Apple,180.29,2.5,47,This is a great product in category Music,45604
B000009339,Product Title 9339,Books,Brand_15,157.64,2.0,57,This is a great product in category Music,73857
B000009340,Product Title 9340,Music,Brand_13,298.17,3.3,52,This is a great product in category Music,89259
B000009341,Product Title 9341,Sports,Brand_15,150.19,1.9,57,This is a great product in category Clothing,11145
B000009342,Product Title 9342,Movies,Brand_5,251.75,4.8,48,This is a great product in category Music,94705
B000009343,Product Title 9343,Sports,Brand_19,245.2,2.0,58,This is a great product in category Sports,12244
B000009344,Product Title 9344,Music,Brand_9,26.98,5.0,50,This is a great product in category Home,10603
B000009345,Product Title 9345,Home,Brand_9,31.57,2.7,48,This is a great product in category Sports,23402
B000009346,Product Title 9346,Home,Brand_8,199.97,4.3,31,This is a great product in category Movies,48081
B000009347,Product Title 9347,Home,Brand_13,82.17,3.6,49,This is a great product in category Home,77683
B000009348,Product Title 9348,Sports,Brand_10,199.3,4.7,46,This is a great product in category Electronics,78368
B000009349,Product Title 9349,Electronics,Brand_0,48.51,3.5,39,This is a great product in category Music,78204
B000009350,Product Title 9350,Sports,Samsung,122.73,3.3,41,This is a great product in category Sports,99299
B000009351,Product Title 9351,Music,Brand_9,36.12,3.6,50,This is a great product in category Clothing,1606
B000009352,Product Title 9352,Music,Brand_10,88.93,4.1,40,This is a great product in category Sports,17722
B000009353,Product Title 9353,Movies,Brand_18,31.95,4.6,44,This is a great product in category Books,21940
B000009354,Product Title 9354,Clothing,Brand_18,291.34,2.1,49,This is a great product in category Books,8390
B000009355,Product Title 9355,Sports,Brand_15,122.14,1.8,61,This is a great product in category Books,66905
B000009356,Product Title 9356,Sports,Microsoft,270.94,1.1,66,This is a great product in category Clothing,67868
B000009357,Product Title 9357,Books,Brand_0,291.51,2.5,47,This is a great product in category Clothing,28903
B000009358,Product Title 9358,Music,Brand_15,273.4,4.4,51,This is a great product in category Music,79553
B000009359,Product Title 9359,Books,Brand_18,139.75,1.3,49,This is a great product in category Books,43472
B000009360,Product Title 9360,Books,Brand_5,234.99,3.2,38,This is a great product in category Movies,91028
B000009361,Product Title 9361,Sports,Brand_0,51.18,3.8,43,This is a great product in category Music,63064
B000009362,Product Title 9362,Electronics,Brand_11,33.87,4.3,40,This is a great product in category Clothing,7119
B000009363,Product Title 9363,Clothing,Microsoft,263.8,3.3,40,This is a great product in category Movies,88179
B000009364,Product Title 9364,Clothing,Brand_15,15.14,1.7,36,This is a great product in category Clothing,3722
B000009365,Product Title 9365,Music,Brand_7,291.85,4.9,62,This is a great product in category Clothing,67006
B000009366,Product Title 9366,Movies,Brand_2,203.6,1.4,60,This is a great product in category Books,6437
B000009367,Product Title 9367,Music,Brand_19,129.36,4.1,62,This is a great product in category Electronics,98019
B000009368,Product Title 9368,Electronics,Brand_9,47.55,1.3,58,This is a great product in category Movies,10044
B000009369,Product Title 9369,Electronics,Amazon,218.62,1.6,58,This is a great product in category Movies,13915
B000009370,Product Title 9370,Clothing,Google,171.54,4.6,47,This is a great product in category Music,75102
B000009371,Product Title 9371,Home,Brand_19,215.06,4.0,55,This is a great product in category Electronics,33091
B000009372,Product Title 9372,Books,Brand_5,128.86,2.5,42,This is a great product in category Home,85172
B000009373,Product Title 9373,Books,Samsung,25.47,3.6,42,This is a great product in category Sports,53616
B000009374,Product Title 9374,Clothing,Brand_11,98.59,2.8,47,This is a great product in category Electronics,26302
B000009375,Product Title 9375,Music,Brand_7,98.61,1.3,49,This is a great product in category Home,96652
B000009376,Product Title 9376,Electronics,Sony,8.54,3.9,57,This is a great product in category Electronics,25330
B000009377,Product Title 9377,Music,Brand_3,8.81,4.1,52,This is a great product in category Books,90653
B000009378,Product Title 9378,Movies,Brand_14,103.23,4.5,52,This is a great product in category Music,6430
B000009379,Product Title 9379,Home,Brand_10,219.91,3.2,53,This is a great product in category Home,87702
B000009380,Product Title 9380,Clothing,Samsung,189.46,3.7,50,This is a great product in category Books,30033
B000009381,Product Title 9381,Books,Microsoft,76.26,2.8,51,This is a great product in category Books,53557
B000009382,Product Title 9382,Sports,Samsung,183.2,2.3,40,This is a great product in category Home,26843
B000009383,Product Title 9383,Music,Sony,196.32,2.6,40,This is a great product in category Movies,2838
B000009384,Product Title 9384,Electronics,Brand_1,159.63,4.6,54,This is a great product in category Movies,86833
B000009385,Product Title 9385,Sports,Brand_11,159.27,1.7,50,This is a great product in category Home,7089
B000009386,Product Title 9386,Movies,Brand_19,114.7,2.0,45,This is a great product in category Electronics,8583
B000009387,Product Title 9387,Clothing,Brand_5,42.27,3.4,51,This is a great product in category Electronics,51246
B000009388,Product Title 9388,Music,Microsoft,119.32,1.5,53,This is a great product in category Sports,55307
B000009389,Product Title 9389,Books,Brand_3,107.52,4.6,40,This is a great product in category Music,2064
B000009390,Product Title 9390,Music,Brand_13,180.03,1.2,40,This is a great product in category Music,7350
B000009391,Product Title 9391,Home,Brand_13,257.73,4.0,36,This is a great product in category Electronics,91833
B000009392,Product Title 9392,Sports,Brand_19,116.35,2.5,54,This is a great product in category Movies,90660
B000009393,Product Title 9393,Home,Brand_6,214.65,1.2,60,This is a great product in category Home,33843
B000009394,Product Title 9394,Movies,Microsoft,244.67,4.4,55,This is a great product in category Electronics,69782
B000009395,Product Title 9395,Books,Microsoft,68.24,3.6,55,This is a great product in category Home,99816
B000009396,Product Title 9396,Sports,Brand_9,271.08,1.0,36,This is a great product in category Music,78245
B000009397,Product Title 9397,Movies,Brand_3,26.7,2.1,45,This is a great product in category Sports,42243
B000009398,Product Title 9398,Home,Brand_7,271.1,2.4,48,This is a great product in category Home,40227
B000009399,Product Title 9399,Home,Brand_1,54.1,2.3,57,This is a great product in category Sports,66161
B000009400,Product Title 9400,Sports,Brand_13,105.12,3.0,48,This is a great product in category Music,22310
B000009401,Product Title 9401,Books,Brand_9,183.93,3.1,53,This is a great product in category Sports,23914
B000009402,Product Title 9402,Home,Brand_16,272.26,2.6,52,This is a great product in category Music,48695
B000009403,Product Title 9403,Clothing,Google,81.17,2.3,55,This is a great product in category Sports,6569
B000009404,Product Title 9404,Movies,Google,230.48,3.0,44,This is a great product in category Books,20184
B000009405,Product Title 9405,Sports,Brand_13,214.86,1.1,59,This is a great product in category Movies,13174
B000009406,Product Title 9406,Electronics,Amazon,52.94,3.6,44,This is a great product in category Music,90274
B000009407,Product Title 9407,Electronics,Brand_17,146.95,3.4,74,This is a great product in category Clothing,81891
B000009408,Product Title 9408,Books,Brand_19,147.55,2.1,67,This is a great product in category Movies,16907
B000009409,Product Title 9409,Clothing,Brand_17,95.55,1.7,60,This is a great product in category Home,25807
B000009410,Product Title 9410,Home,Brand_0,235.29,1.3,44,This is a great product in category Movies,10510
B000009411,Product Title 9411,Electronics,Sony,278.21,3.3,54,This is a great product in category Music,3053
B000009412,Product Title 9412,Books,Brand_11,216.66,3.3,50,This is a great product in category Music,40469
B000009413,Product Title 9413,Movies,Brand_0,292.04,3.1,55,This is a great product in category Electronics,42396
B000009414,Product Title 9414,Clothing,Brand_9,20.83,4.9,57,This is a great product in category Clothing,40555
B000009415,Product Title 9415,Clothing,Brand_11,16.93,3.1,58,This is a great product in category Movies,68710
B000009416,Product Title 9416,Music,Brand_4,268.78,3.9,47,This is a great product in category Clothing,32598
B000009417,Product Title 9417,Books,Brand_19,269.94,1.5,35,This is a great product in category Movies,3069
B000009418,Product Title 9418,Books,Brand_15,37.48,2.2,58,This is a great product in category Music,43580
B000009419,Product Title 9419,Music,Brand_7,111.08,2.1,49,This is a great product in category Music,546
B000009420,Product Title 9420,Home,Nike,251.6,3.3,48,This is a great product in category Books,89153
B000009421,Product Title 9421,Books,Brand_15,43.78,2.3,49,This is a great product in category Home,11479
B000009422,Product Title 9422,Music,Brand_4,84.61,3.6,48,This is a great product in category Music,69600
B000009423,Product Title 9423,Home,Brand_19,206.2,3.8,47,This is a great product in category Home,57092
B000009424,Product Title 9424,Home,Brand_5,294.67,1.1,50,This is a great product in category Electronics,22889
B000009425,Product Title 9425,Sports,Brand_6,240.35,3.6,58,This is a great product in category Books,51947
B000009426,Product Title 9426,Clothing,Sony,234.52,1.5,56,This is a great product in category Movies,40006
B000009427,Product Title 9427,Movies,Brand_14,106.73,2.9,45,This is a great product in category Movies,96080
B000009428,Product Title 9428,Clothing,Brand_8,200.42,3.9,45,This is a great product in category Movies,41994
B000009429,Product Title 9429,Clothing,Google,39.24,3.8,55,This is a great product in category Movies,65315
B000009430,Product Title 9430,Sports,Brand_7,297.72,2.2,45,This is a great product in category Clothing,4312
B000009431,Product Title 9431,Home,Brand_5,147.28,2.1,50,This is a great product in category Movies,80063
B000009432,Product Title 9432,Home,Brand_18,193.8,2.8,57,This is a great product in category Home,89697
B000009433,Product Title 9433,Books,Brand_8,263.58,1.8,42,This is a great product in category Books,47323
B000009434,Product Title 9434,Sports,Brand_4,6.27,4.9,39,This is a great product in category Sports,99737
B000009435,Product Title 9435,Books,Google,292.93,2.4,56,This is a great product in category Home,13693
B000009436,Product Title 9436,Sports,Brand_8,111.58,4.7,47,This is a great product in category Movies,34009
B000009437,Product Title 9437,Books,Brand_15,105.83,4.6,53,This is a great product in category Clothing,34592
B000009438,Product Title 9438,Electronics,Brand_15,48.64,2.5,59,This is a great product in category Sports,77930
B000009439,Product Title 9439,Music,Brand_19,258.3,2.0,45,This is a great product in category Music,52378
B000009440,Product Title 9440,Clothing,Brand_5,262.02,4.1,55,This is a great product in category Sports,76868
B000009441,Product Title 9441,Clothing,Brand_15,11.87,1.9,44,This is a great product in category Movies,19913
B000009442,Product Title 9442,Movies,Samsung,22.37,3.1,66,This is a great product in category Sports,57243
B000009443,Product Title 9443,Music,Brand_7,275.98,1.4,56,This is a great product in category Movies,89801
B000009444,Product Title 9444,Home,Samsung,42.11,2.5,47,This is a great product in category Clothing,91628
B000009445,Product Title 9445,Movies,Google,188.54,1.3,51,This is a great product in category Books,62042
B000009446,Product Title 9446,Electronics,Brand_10,188.17,2.1,52,This is a great product in category Home,58379
B000009447,Product Title 9447,Movies,Brand_6,261.69,3.7,50,This is a great product in category Books,59829
B000009448,Product Title 9448,Clothing,Brand_10,174.35,5.0,59,This is a great product in category Movies,26214
B000009449,Product Title 9449,Home,Brand_11,133.59,2.0,55,This is a great product in category Clothing,60192
B000009450,Product Title 9450,Electronics,Brand_6,292.46,2.9,48,This is a great product in category Electronics,39611
B000009451,Product Title 9451,Clothing,Brand_12,73.26,2.8,56,This is a great product in category Movies,78055
B000009452,Product Title 9452,Music,Microsoft,83.23,1.7,44,This is a great product in category Home,47241
B000009453,Product Title 9453,Books,Brand_0,30.91,3.4,56,This is a great product in category Home,54795
B000009454,Product Title 9454,Sports,Brand_18,292.73,3.9,41,This is a great product in category Music,51601
B000009455,Product Title 9455,Electronics,Brand_18,213.66,1.6,46,This is a great product in category Movies,94048
B000009456,Product Title 9456,Home,Google,9.55,4.0,53,This is a great product in category Electronics,35595
B000009457,Product Title 9457,Movies,Brand_12,213.06,3.8,40,This is a great product in category Music,70201
B000009458,Product Title 9458,Music,Brand_10,124.81,1.8,50,This is a great product in category Sports,17366
B000009459,Product Title 9459,Movies,Brand_10,290.45,3.6,51,This is a great product in category Home,84018
B000009460,Product Title 9460,Electronics,Brand_7,87.54,2.6,49,This is a great product in category Music,24570
B000009461,Product Title 9461,Music,Brand_12,214.81,3.7,55,This is a great product in category Home,68433
B000009462,Product Title 9462,Home,Brand_14,190.46,3.0,43,This is a great product in category Music,35893
B000009463,Product Title 9463,Electronics,Brand_11,9.53,1.2,55,This is a great product in category Music,53849
B000009464,Product Title 9464,Home,Brand_14,266.24,4.1,56,This is a great product in category Movies,91900
B000009465,Product Title 9465,Movies,Brand_13,47.04,3.2,49,This is a great product in category Home,90320
B000009466,Product Title 9466,Clothing,Brand_13,201.09,3.9,54,This is a great product in category Clothing,19169
B000009467,Product Title 9467,Music,Apple,234.0,1.5,45,This is a great product in category Electronics,21954
B000009468,Product Title 9468,Books,Brand_0,191.48,3.9,54,This is a great product in category Music,37035
B000009469,Product Title 9469,Clothing,Brand_13,34.54,2.7,41,This is a great product in category Home,15143
B000009470,Product Title 9470,Books,Brand_3,292.69,4.2,60,This is a great product in category Music,54314
B000009471,Product Title 9471,Movies,Brand_10,75.61,3.4,52,This is a great product in category Movies,41676
B000009472,Product Title 9472,Music,Brand_15,190.58,2.4,48,This is a great product in category Electronics,52203
B000009473,Product Title 9473,Clothing,Brand_5,240.36,1.8,59,This is a great product in category Sports,78754
B000009474,Product Title 9474,Clothing,Brand_1,282.13,4.3,41,This is a great product in category Home,82510
B000009475,Product Title 9475,Electronics,Brand_1,183.57,3.2,53,This is a great product in category Books,35721
B000009476,Product Title 9476,Sports,Brand_9,82.15,4.9,55,This is a great product in category Movies,25979
B000009477,Product Title 9477,Movies,Google,251.96,2.5,48,This is a great product in category Books,59102
B000009478,Product Title 9478,Home,Brand_1,53.98,3.7,64,This is a great product in category Movies,24061
B000009479,Product Title 9479,Movies,Brand_14,12.54,3.5,52,This is a great product in category Books,89996
B000009480,Product Title 9480,Home,Amazon,272.99,3.6,55,This is a great product in category Books,2826
B000009481,Product Title 9481,Music,Apple,175.15,3.9,57,This is a great product in category Movies,216
B000009482,Product Title 9482,Home,Nike,26.46,1.6,47,This is a great product in category Clothing,11938
B000009483,Product Title 9483,Books,Brand_6,176.43,3.2,47,This is a great product in category Movies,588
B000009484,Product Title 9484,Home,Nike,48.62,3.0,40,This is a great product in category Sports,2586
B000009485,Product Title 9485,Home,Apple,15.22,2.4,47,This is a great product in category Home,67552
B000009486,Product Title 9486,Electronics,Brand_0,40.25,2.7,50,This is a great product in category Sports,62163
B000009487,Product Title 9487,Clothing,Brand_10,233.87,3.1,44,This is a great product in category Movies,98232
B000009488,Product Title 9488,Movies,Brand_11,228.15,2.3,48,This is a great product in category Books,73528
B000009489,Product Title 9489,Movies,Brand_6,183.66,2.2,52,This is a great product in category Movies,19414
B000009490,Product Title 9490,Music,Brand_12,67.53,4.0,56,This is a great product in category Sports,70704
B000009491,Product Title 9491,Music,Brand_17,223.25,1.3,55,This is a great product in category Sports,2113
B000009492,Product Title 9492,Home,Brand_2,125.96,2.3,51,This is a great product in category Clothing,63981
B000009493,Product Title 9493,Sports,Brand_9,156.15,3.6,51,This is a great product in category Movies,27367
B000009494,Product Title 9494,Movies,Brand_0,269.9,1.8,44,This is a great product in category Music,44533
B000009495,Product Title 9495,Music,Brand_6,140.6,3.3,59,This is a great product in category Music,89461
B000009496,Product Title 9496,Home,Brand_13,190.14,2.2,63,This is a great product in category Books,36588
B000009497,Product Title 9497,Music,Brand_15,288.74,4.4,59,This is a great product in category Electronics,89855
B000009498,Product Title 9498,Books,Brand_0,138.7,2.4,41,This is a great product in category Sports,75402
B000009499,Product Title 9499,Books,Sony,170.84,1.9,53,This is a great product in category Movies,85123
B000009500,Product Title 9500,Music,Brand_8,177.81,3.1,42,This is a great product in category Music,74268
B000009501,Product Title 9501,Books,Brand_0,76.76,1.5,50,This is a great product in category Sports,66901
B000009502,Product Title 9502,Music,Brand_2,222.65,4.2,61,This is a great product in category Books,54795
B000009503,Product Title 9503,Home,Brand_19,219.62,3.7,46,This is a great product in category Music,46296
B000009504,Product Title 9504,Electronics,Brand_0,68.78,4.1,49,This is a great product in category Clothing,41996
B000009505,Product Title 9505,Sports,Brand_1,9.91,2.6,57,This is a great product in category Movies,64519
B000009506,Product Title 9506,Home,Brand_10,299.68,4.3,48,This is a great product in category Home,5802
B000009507,Product Title 9507,Electronics,Samsung,176.98,3.0,51,This is a great product in category Books,19296
B000009508,Product Title 9508,Electronics,Brand_9,59.21,1.4,79,This is a great product in category Music,66365
B000009509,Product Title 9509,Movies,Brand_12,89.36,1.9,63,This is a great product in category Movies,35226
B000009510,Product Title 9510,Home,Brand_7,187.62,3.8,48,This is a great product in category Home,43869
B000009511,Product Title 9511,Home,Brand_13,46.45,4.6,58,This is a great product in category Electronics,58203
B000009512,Product Title 9512,Music,Brand_19,16.95,1.4,60,This is a great product in category Music,35508
B000009513,Product Title 9513,Electronics,Brand_9,240.74,4.5,43,This is a great product in category Home,47562
B000009514,Product Title 9514,Electronics,Brand_0,216.45,4.2,51,This is a great product in category Sports,82820
B000009515,Product Title 9515,Electronics,Apple,97.01,2.4,46,This is a great product in category Clothing,38038
B000009516,Product Title 9516,Music,Brand_9,23.19,3.8,42,This is a great product in category Music,26890
B000009517,Product Title 9517,Movies,Brand_10,148.95,1.7,49,This is a great product in category Movies,72580
B000009518,Product Title 9518,Home,Sony,87.19,4.3,58,This is a great product in category Movies,90759
B000009519,Product Title 9519,Electronics,Brand_1,122.94,3.6,58,This is a great product in category Electronics,55487
B000009520,Product Title 9520,Books,Brand_1,86.54,2.8,49,This is a great product in category Clothing,21746
B000009521,Product Title 9521,Home,Apple,57.52,4.5,44,This is a great product in category Movies,66755
B000009522,Product Title 9522,Music,Apple,119.76,1.6,58,This is a great product in category Music,41048
B000009523,Product Title 9523,Movies,Brand_11,289.67,4.4,40,This is a great product in category Clothing,19823
B000009524,Product Title 9524,Books,Brand_15,84.26,1.1,41,This is a great product in category Movies,79333
B000009525,Product Title 9525,Music,Brand_19,104.76,4.0,58,This is a great product in category Home,92062
B000009526,Product Title 9526,Clothing,Samsung,102.79,3.3,61,This is a great product in category Music,49513
B000009527,Product Title 9527,Home,Brand_9,147.19,3.8,44,This is a great product in category Movies,49268
B000009528,Product Title 9528,Clothing,Brand_6,253.98,2.6,51,This is a great product in category Clothing,19888
B000009529,Product Title 9529,Music,Brand_6,124.21,4.5,62,This is a great product in category Music,31683
B000009530,Product Title 9530,Music,Brand_6,243.0,2.3,50,This is a great product in category Electronics,62927
B000009531,Product Title 9531,Music,Microsoft,39.8,2.1,50,This is a great product in category Music,49632
B000009532,Product Title 9532,Electronics,Samsung,269.09,2.2,37,This is a great product in category Clothing,19880
B000009533,Product Title 9533,Movies,Amazon,60.47,4.1,50,This is a great product in category Electronics,30450
B000009534,Product Title 9534,Electronics,Brand_8,17.52,3.0,51,This is a great product in category Sports,81280
B000009535,Product Title 9535,Movies,Nike,52.55,3.1,55,This is a great product in category Movies,21718
B000009536,Product Title 9536,Sports,Amazon,62.07,4.3,66,This is a great product in category Sports,25572
B000009537,Product Title 9537,Electronics,Brand_9,155.49,4.3,53,This is a great product in category Music,20192
B000009538,Product Title 9538,Clothing,Brand_10,138.27,1.6,54,This is a great product in category Home,20155
B000009539,Product Title 9539,Movies,Brand_18,216.46,3.2,47,This is a great product in category Books,48965
B000009540,Product Title 9540,Electronics,Brand_0,20.97,1.5,47,This is a great product in category Movies,58490
B000009541,Product Title 9541,Home,Apple,152.32,4.5,44,This is a great product in category Music,77737
B000009542,Product Title 9542,Music,Brand_19,103.74,4.3,68,This is a great product in category Sports,63472
B000009543,Product Title 9543,Movies,Brand_10,191.42,4.4,53,This is a great product in category Movies,37572
B000009544,Product Title 9544,Movies,Brand_19,18.84,3.8,57,This is a great product in category Books,37808
B000009545,Product Title 9545,Electronics,Brand_19,16.26,2.9,46,This is a great product in category Electronics,68285
B000009546,Product Title 9546,Sports,Brand_8,131.6,2.6,56,This is a great product in category Music,76037
B000009547,Product Title 9547,Electronics,Brand_18,244.52,2.6,52,This is a great product in category Movies,65543
B000009548,Product Title 9548,Clothing,Brand_2,203.29,1.3,34,This is a great product in category Books,51078
B000009549,Product Title 9549,Clothing,Brand_0,10.9,4.8,53,This is a great product in category Clothing,79795
B000009550,Product Title 9550,Movies,Brand_4,58.46,2.8,52,This is a great product in category Music,16337
B000009551,Product Title 9551,Movies,Brand_14,72.65,4.7,49,This is a great product in category Electronics,2076
B000009552,Product Title 9552,Electronics,Brand_8,130.37,4.5,52,This is a great product in category Clothing,70457
B000009553,Product Title 9553,Clothing,Brand_4,178.48,4.3,51,This is a great product in category Books,61862
B000009554,Product Title 9554,Clothing,Brand_3,69.63,3.4,49,This is a great product in category Clothing,99027
B000009555,Product Title 9555,Sports,Brand_12,118.45,1.4,57,This is a great product in category Electronics,14897
B000009556,Product Title 9556,Home,Brand_11,177.67,2.3,57,This is a great product in category Movies,12780
B000009557,Product Title 9557,Sports,Amazon,118.72,3.4,45,This is a great product in category Clothing,18188
B000009558,Product Title 9558,Books,Brand_19,48.08,1.1,48,This is a great product in category Books,63149
B000009559,Product Title 9559,Music,Samsung,150.54,1.2,53,This is a great product in category Clothing,52582
B000009560,Product Title 9560,Sports,Brand_4,101.24,3.7,50,This is a great product in category Clothing,76499
B000009561,Product Title 9561,Electronics,Brand_1,260.06,4.6,43,This is a great product in category Home,36321
B000009562,Product Title 9562,Home,Brand_13,234.02,4.4,57,This is a great product in category Electronics,28973
B000009563,Product Title 9563,Electronics,Brand_14,61.93,1.7,53,This is a great product in category Home,36229
B000009564,Product Title 9564,Music,Sony,50.86,4.6,65,This is a great product in category Music,88995
B000009565,Product Title 9565,Books,Amazon,108.21,3.8,43,This is a great product in category Books,37027
B000009566,Product Title 9566,Home,Brand_2,127.17,3.9,54,This is a great product in category Sports,28527
B000009567,Product Title 9567,Movies,Brand_9,280.0,2.2,44,This is a great product in category Books,70767
B000009568,Product Title 9568,Clothing,Nike,94.67,3.9,54,This is a great product in category Books,84639
B000009569,Product Title 9569,Sports,Brand_7,261.06,3.8,77,This is a great product in category Books,66806
B000009570,Product Title 9570,Electronics,Brand_11,154.55,3.4,49,This is a great product in category Music,22308
B000009571,Product Title 9571,Books,Brand_19,266.36,2.4,49,This is a great product in category Books,8616
B000009572,Product Title 9572,Clothing,Brand_0,212.36,4.2,43,This is a great product in category Home,88488
B000009573,Product Title 9573,Sports,Brand_15,214.26,4.8,57,This is a great product in category Books,68285
B000009574,Product Title 9574,Clothing,Brand_7,158.52,4.5,45,This is a great product in category Clothing,40183
B000009575,Product Title 9575,Sports,Brand_19,253.04,2.0,46,This is a great product in category Music,53970
B000009576,Product Title 9576,Movies,Google,80.79,2.8,46,This is a great product in category Books,84700
B000009577,Product Title 9577,Home,Brand_7,272.75,2.4,48,This is a great product in category Sports,81677
B000009578,Product Title 9578,Clothing,Brand_0,193.2,3.8,52,This is a great product in category Electronics,45470
B000009579,Product Title 9579,Clothing,Brand_18,134.97,4.3,59,This is a great product in category Home,16936
B000009580,Product Title 9580,Clothing,Brand_15,294.75,1.9,56,This is a great product in category Home,82833
B000009581,Product Title 9581,Home,Brand_2,259.42,4.8,46,This is a great product in category Home,94281
B000009582,Product Title 9582,Books,Brand_10,232.96,3.7,52,This is a great product in category Home,50535
B000009583,Product Title 9583,Sports,Nike,86.52,1.9,58,This is a great product in category Books,24982
B000009584,Product Title 9584,Movies,Brand_7,292.27,2.5,48,This is a great product in category Sports,89656
B000009585,Product Title 9585,Clothing,Brand_3,224.43,1.4,54,This is a great product in category Movies,88894
B000009586,Product Title 9586,Music,Brand_14,183.92,3.4,46,This is a great product in category Music,82575
B000009587,Product Title 9587,Home,Samsung,277.0,1.7,43,This is a great product in category Music,42360
B000009588,Product Title 9588,Books,Brand_7,53.67,3.8,59,This is a great product in category Music,83510
B000009589,Product Title 9589,Sports,Samsung,46.86,3.9,54,This is a great product in category Books,96912
B000009590,Product Title 9590,Home,Brand_7,171.72,2.9,49,This is a great product in category Electronics,9940
B000009591,Product Title 9591,Movies,Microsoft,22.66,1.4,56,This is a great product in category Electronics,4057
B000009592,Product Title 9592,Movies,Amazon,201.2,3.4,53,This is a great product in category Books,59112
B000009593,Product Title 9593,Sports,Brand_6,76.77,2.5,48,This is a great product in category Books,61848
B000009594,Product Title 9594,Clothing,Brand_8,40.98,4.8,47,This is a great product in category Books,62032
B000009595,Product Title 9595,Movies,Amazon,126.38,3.1,54,This is a great product in category Sports,93043
B000009596,Product Title 9596,Books,Brand_13,142.98,1.3,48,This is a great product in category Home,27344
B000009597,Product Title 9597,Home,Brand_9,56.11,3.5,53,This is a great product in category Music,65402
